9600
(-6.000000, 2.500000, -0.521728) (-0.521728, -0.521728, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 2.000000, 0.289393) (0.289393, 0.289393, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 2.500000, -0.095603) (-0.095603, -0.095603, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 2.500000, -0.521728) (-0.521728, -0.521728, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 2.500000, -0.095603) (-0.095603, -0.095603, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 3.000000, -0.710577) (-0.710577, -0.710577, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 3.000000, -0.710577) (-0.710577, -0.710577, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 2.500000, -0.095603) (-0.095603, -0.095603, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 3.000000, -0.284452) (-0.284452, -0.284452, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 3.000000, -0.710577) (-0.710577, -0.710577, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 3.000000, -0.284452) (-0.284452, -0.284452, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 3.500000, -0.657041) (-0.657041, -0.657041, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 3.500000, -0.657041) (-0.657041, -0.657041, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 3.000000, -0.284452) (-0.284452, -0.284452, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 3.500000, -0.230916) (-0.230916, -0.230916, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 3.500000, -0.657041) (-0.657041, -0.657041, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 3.500000, -0.230916) (-0.230916, -0.230916, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 4.000000, -0.374228) (-0.374228, -0.374228, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 4.000000, -0.374228) (-0.374228, -0.374228, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 3.500000, -0.230916) (-0.230916, -0.230916, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 4.000000, 0.051897) (0.051897, 0.051897, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 4.000000, -0.374228) (-0.374228, -0.374228, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 4.000000, 0.051897) (0.051897, 0.051897, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 4.500000, 0.068620) (0.068620, 0.068620, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 4.500000, 0.068620) (0.068620, 0.068620, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 4.000000, 0.051897) (0.051897, 0.051897, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 4.500000, 0.494744) (0.494744, 0.494744, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 4.500000, 0.068620) (0.068620, 0.068620, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 4.500000, 0.494744) (0.494744, 0.494744, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 5.000000, 0.563078) (0.563078, 0.563078, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 5.000000, 0.563078) (0.563078, 0.563078, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 4.500000, 0.494744) (0.494744, 0.494744, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 5.000000, 0.989202) (0.989202, 0.989202, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 5.000000, 0.563078) (0.563078, 0.563078, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 5.000000, 0.989202) (0.989202, 0.989202, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 5.500000, 0.988085) (0.988085, 0.988085, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 5.500000, 0.988085) (0.988085, 0.988085, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 5.000000, 0.989202) (0.989202, 0.989202, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 5.500000, 1.414210) (1.414210, 1.414210, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 5.500000, 0.988085) (0.988085, 0.988085, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 5.500000, 1.414210) (1.414210, 1.414210, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 6.000000, 1.239586) (1.239586, 1.239586, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 6.000000, 1.239586) (1.239586, 1.239586, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 5.500000, 1.414210) (1.414210, 1.414210, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 6.000000, 1.665711) (1.665711, 1.665711, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 6.000000, 1.239586) (1.239586, 1.239586, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 6.000000, 1.665711) (1.665711, 1.665711, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 6.500000, 1.256003) (1.256003, 1.256003, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 6.500000, 1.256003) (1.256003, 1.256003, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 6.000000, 1.665711) (1.665711, 1.665711, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 6.500000, 1.682128) (1.682128, 1.682128, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 6.500000, 1.256003) (1.256003, 1.256003, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 6.500000, 1.682128) (1.682128, 1.682128, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 7.000000, 1.033318) (1.033318, 1.033318, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 7.000000, 1.033318) (1.033318, 1.033318, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 6.500000, 1.682128) (1.682128, 1.682128, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 7.000000, 1.459443) (1.459443, 1.459443, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 7.000000, 1.033318) (1.033318, 1.033318, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 7.000000, 1.459443) (1.459443, 1.459443, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 7.500000, 0.626051) (0.626051, 0.626051, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 7.500000, 0.626051) (0.626051, 0.626051, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 7.000000, 1.459443) (1.459443, 1.459443, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 7.500000, 1.052176) (1.052176, 1.052176, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 7.500000, 0.626051) (0.626051, 0.626051, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 7.500000, 1.052176) (1.052176, 1.052176, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 8.000000, 0.133915) (0.133915, 0.133915, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 8.000000, 0.133915) (0.133915, 0.133915, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 7.500000, 1.052176) (1.052176, 1.052176, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 8.000000, 0.560040) (0.560040, 0.560040, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 8.000000, 0.133915) (0.133915, 0.133915, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 8.000000, 0.560040) (0.560040, 0.560040, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 8.500000, -0.322596) (-0.322596, -0.322596, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 8.500000, -0.322596) (-0.322596, -0.322596, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 8.000000, 0.560040) (0.560040, 0.560040, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 8.500000, 0.103528) (0.103528, 0.103528, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 8.500000, -0.322596) (-0.322596, -0.322596, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 8.500000, 0.103528) (0.103528, 0.103528, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 9.000000, -0.631715) (-0.631715, -0.631715, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 9.000000, -0.631715) (-0.631715, -0.631715, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 8.500000, 0.103528) (0.103528, 0.103528, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 9.000000, -0.205590) (-0.205590, -0.205590, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 9.000000, -0.631715) (-0.631715, -0.631715, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 9.000000, -0.205590) (-0.205590, -0.205590, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 9.500000, -0.717757) (-0.717757, -0.717757, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 9.500000, -0.717757) (-0.717757, -0.717757, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 9.000000, -0.205590) (-0.205590, -0.205590, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 9.500000, -0.291632) (-0.291632, -0.291632, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 9.500000, -0.717757) (-0.717757, -0.717757, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.500000, 9.500000, -0.291632) (-0.291632, -0.291632, 1.000000) (-0.000000, 0.000000) 
(-6.000000, 10.000000, -0.559656) (-0.559656, -0.559656, 1.000000) (0.000000, -107374176.000000) 
(-6.000000, 10.000000, -0.559656) (-0.559656, -0.559656, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.500000, 9.500000, -0.291632) (-0.291632, -0.291632, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 10.000000, -0.133531) (-0.133531, -0.133531, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -10.000000, -0.133531) (-0.133531, -0.133531, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -10.000000, 0.119853) (0.119853, 0.119853, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -9.500000, -0.291632) (-0.291632, -0.291632, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -9.500000, -0.291632) (-0.291632, -0.291632, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -10.000000, 0.119853) (0.119853, 0.119853, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -9.500000, -0.038248) (-0.038248, -0.038248, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -9.500000, -0.291632) (-0.291632, -0.291632, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -9.500000, -0.038248) (-0.038248, -0.038248, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -9.000000, -0.205590) (-0.205590, -0.205590, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -9.000000, -0.205590) (-0.205590, -0.205590, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -9.500000, -0.038248) (-0.038248, -0.038248, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -9.000000, 0.047794) (0.047794, 0.047794, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -9.000000, -0.205590) (-0.205590, -0.205590, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -9.000000, 0.047794) (0.047794, 0.047794, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -8.500000, 0.103528) (0.103528, 0.103528, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -8.500000, 0.103528) (0.103528, 0.103528, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -9.000000, 0.047794) (0.047794, 0.047794, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -8.500000, 0.356912) (0.356912, 0.356912, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -8.500000, 0.103528) (0.103528, 0.103528, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -8.500000, 0.356912) (0.356912, 0.356912, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -8.000000, 0.560040) (0.560040, 0.560040, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -8.000000, 0.560040) (0.560040, 0.560040, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -8.500000, 0.356912) (0.356912, 0.356912, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -8.000000, 0.813424) (0.813424, 0.813424, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -8.000000, 0.560040) (0.560040, 0.560040, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -8.000000, 0.813424) (0.813424, 0.813424, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -7.500000, 1.052176) (1.052176, 1.052176, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -7.500000, 1.052176) (1.052176, 1.052176, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -8.000000, 0.813424) (0.813424, 0.813424, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -7.500000, 1.305560) (1.305560, 1.305560, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -7.500000, 1.052176) (1.052176, 1.052176, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -7.500000, 1.305560) (1.305560, 1.305560, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -7.000000, 1.459443) (1.459443, 1.459443, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -7.000000, 1.459443) (1.459443, 1.459443, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -7.500000, 1.305560) (1.305560, 1.305560, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -7.000000, 1.712826) (1.712826, 1.712826, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -7.000000, 1.459443) (1.459443, 1.459443, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -7.000000, 1.712826) (1.712826, 1.712826, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -6.500000, 1.682128) (1.682128, 1.682128, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -6.500000, 1.682128) (1.682128, 1.682128, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -7.000000, 1.712826) (1.712826, 1.712826, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -6.500000, 1.935512) (1.935512, 1.935512, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -6.500000, 1.682128) (1.682128, 1.682128, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -6.500000, 1.935512) (1.935512, 1.935512, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -6.000000, 1.665711) (1.665711, 1.665711, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -6.000000, 1.665711) (1.665711, 1.665711, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -6.500000, 1.935512) (1.935512, 1.935512, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -6.000000, 1.919095) (1.919095, 1.919095, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -6.000000, 1.665711) (1.665711, 1.665711, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -6.000000, 1.919095) (1.919095, 1.919095, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -5.500000, 1.414210) (1.414210, 1.414210, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -5.500000, 1.414210) (1.414210, 1.414210, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -6.000000, 1.919095) (1.919095, 1.919095, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -5.500000, 1.667594) (1.667594, 1.667594, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -5.500000, 1.414210) (1.414210, 1.414210, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -5.500000, 1.667594) (1.667594, 1.667594, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -5.000000, 0.989202) (0.989202, 0.989202, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -5.000000, 0.989202) (0.989202, 0.989202, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -5.500000, 1.667594) (1.667594, 1.667594, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -5.000000, 1.242586) (1.242586, 1.242586, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -5.000000, 0.989202) (0.989202, 0.989202, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -5.000000, 1.242586) (1.242586, 1.242586, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -4.500000, 0.494744) (0.494744, 0.494744, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -4.500000, 0.494744) (0.494744, 0.494744, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -5.000000, 1.242586) (1.242586, 1.242586, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -4.500000, 0.748128) (0.748128, 0.748128, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -4.500000, 0.494744) (0.494744, 0.494744, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -4.500000, 0.748128) (0.748128, 0.748128, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -4.000000, 0.051897) (0.051897, 0.051897, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -4.000000, 0.051897) (0.051897, 0.051897, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -4.500000, 0.748128) (0.748128, 0.748128, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -4.000000, 0.305281) (0.305281, 0.305281, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -4.000000, 0.051897) (0.051897, 0.051897, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -4.000000, 0.305281) (0.305281, 0.305281, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -3.500000, -0.230916) (-0.230916, -0.230916, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -3.500000, -0.230916) (-0.230916, -0.230916, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -4.000000, 0.305281) (0.305281, 0.305281, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -3.500000, 0.022468) (0.022468, 0.022468, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -3.500000, -0.230916) (-0.230916, -0.230916, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -3.500000, 0.022468) (0.022468, 0.022468, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -3.000000, -0.284452) (-0.284452, -0.284452, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -3.000000, -0.284452) (-0.284452, -0.284452, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -3.500000, 0.022468) (0.022468, 0.022468, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -3.000000, -0.031068) (-0.031068, -0.031068, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -3.000000, -0.284452) (-0.284452, -0.284452, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -3.000000, -0.031068) (-0.031068, -0.031068, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -2.500000, -0.095603) (-0.095603, -0.095603, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -2.500000, -0.095603) (-0.095603, -0.095603, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -3.000000, -0.031068) (-0.031068, -0.031068, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -2.500000, 0.157781) (0.157781, 0.157781, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -2.500000, -0.095603) (-0.095603, -0.095603, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -2.500000, 0.157781) (0.157781, 0.157781, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -2.000000, 0.289393) (0.289393, 0.289393, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -2.000000, 0.289393) (0.289393, 0.289393, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -2.500000, 0.157781) (0.157781, 0.157781, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -2.000000, 0.542777) (0.542777, 0.542777, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -2.000000, 0.289393) (0.289393, 0.289393, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -2.000000, 0.542777) (0.542777, 0.542777, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -1.500000, 0.776277) (0.776277, 0.776277, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -1.500000, 0.776277) (0.776277, 0.776277, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -2.000000, 0.542777) (0.542777, 0.542777, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -1.500000, 1.029662) (1.029662, 1.029662, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -1.500000, 0.776277) (0.776277, 0.776277, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -1.500000, 1.029662) (1.029662, 1.029662, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -1.000000, 1.245843) (1.245843, 1.245843, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -1.000000, 1.245843) (1.245843, 1.245843, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -1.500000, 1.029662) (1.029662, 1.029662, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -1.000000, 1.499227) (1.499227, 1.499227, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -1.000000, 1.245843) (1.245843, 1.245843, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -1.000000, 1.499227) (1.499227, 1.499227, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -0.500000, 1.583123) (1.583123, 1.583123, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, -0.500000, 1.583123) (1.583123, 1.583123, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -1.000000, 1.499227) (1.499227, 1.499227, 1.000000) (-0.000000, 0.000000) 
(-5.000000, -0.500000, 1.836507) (1.836507, 1.836507, 1.000000) (-0.000000, 0.000000) 
(-5.500000, -0.500000, 1.583123) (1.583123, 1.583123, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, -0.500000, 1.836507) (1.836507, 1.836507, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 0.000000, 1.705540) (1.705540, 1.705540, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, 0.000000, 1.705540) (1.705540, 1.705540, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, -0.500000, 1.836507) (1.836507, 1.836507, 1.000000) (-0.000000, 0.000000) 
(-5.000000, 0.000000, 1.958924) (1.958924, 1.958924, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 0.000000, 1.705540) (1.705540, 1.705540, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, 0.000000, 1.958924) (1.958924, 1.958924, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 0.500000, 1.583123) (1.583123, 1.583123, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, 0.500000, 1.583123) (1.583123, 1.583123, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, 0.000000, 1.958924) (1.958924, 1.958924, 1.000000) (-0.000000, 0.000000) 
(-5.000000, 0.500000, 1.836507) (1.836507, 1.836507, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 0.500000, 1.583123) (1.583123, 1.583123, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, 0.500000, 1.836507) (1.836507, 1.836507, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 1.000000, 1.245843) (1.245843, 1.245843, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, 1.000000, 1.245843) (1.245843, 1.245843, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, 0.500000, 1.836507) (1.836507, 1.836507, 1.000000) (-0.000000, 0.000000) 
(-5.000000, 1.000000, 1.499227) (1.499227, 1.499227, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 1.000000, 1.245843) (1.245843, 1.245843, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, 1.000000, 1.499227) (1.499227, 1.499227, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 1.500000, 0.776277) (0.776277, 0.776277, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, 1.500000, 0.776277) (0.776277, 0.776277, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, 1.000000, 1.499227) (1.499227, 1.499227, 1.000000) (-0.000000, 0.000000) 
(-5.000000, 1.500000, 1.029662) (1.029662, 1.029662, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 1.500000, 0.776277) (0.776277, 0.776277, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, 1.500000, 1.029662) (1.029662, 1.029662, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 2.000000, 0.289393) (0.289393, 0.289393, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, 2.000000, 0.289393) (0.289393, 0.289393, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, 1.500000, 1.029662) (1.029662, 1.029662, 1.000000) (-0.000000, 0.000000) 
(-5.000000, 2.000000, 0.542777) (0.542777, 0.542777, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 2.000000, 0.289393) (0.289393, 0.289393, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, 2.000000, 0.542777) (0.542777, 0.542777, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 2.500000, -0.095603) (-0.095603, -0.095603, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, 2.500000, -0.095603) (-0.095603, -0.095603, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
(-5.000000, 2.000000, 0.542777) (0.542777, 0.542777, 1.000000) (-0.000000, 0.000000) 
(-5.000000, 2.500000, 0.157781) (0.157781, 0.157781, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 2.500000, -0.095603) (-0.095603, -0.095603, 1.000000) (-169880757321158344283443821009371660288.000000, 0.000000) 
(-5.000000, 2.500000, 0.157781) (0.157781, 0.157781, 1.000000) (-0.000000, 0.000000) 
(-5.500000, 3.000000, -0.284452) (-0.284452, -0.284452, 1.000000) (0.000000, -107374176.000000) 
(-5.500000, 3.000000, -0.284452) (-0.284452, -0.284452, 1.000000) (-60311671785370588914297426687840747520.000000, 0.000000) 
